surr_key_Weather_info,Weather_Category,Rain_Intensity,Is_Rainy,temp_range
6567,Normal,Light Rain,True,1.5999999999999996
6568,Normal,Heavy Rain,True,2.2
6569,Cold and Rainy,Heavy Rain,True,7.0
6570,Normal,Moderate Rain,True,4.1
6571,Sunny,No Rain,False,2.8
6572,Sunny,No Rain,False,3.9
6573,Cold and Rainy,Heavy Rain,True,6.0
6574,Cold and Rainy,Moderate Rain,True,3.9
6575,Cold and Rainy,Moderate Rain,True,3.5
6576,Normal,Light Rain,True,2.3000000000000003
6577,Cold and Rainy,Heavy Rain,True,4.2
6578,Cold and Rainy,Heavy Rain,True,3.1
6579,Cold and Rainy,Heavy Rain,True,3.7
6580,Normal,Light Rain,True,1.2
6581,Normal,Light Rain,True,3.7
6582,Sunny,No Rain,False,3.9
6583,Sunny,No Rain,False,3.8
6584,Normal,Light Rain,True,1.9
6585,Normal,Moderate Rain,True,3.0
6586,Normal,No Rain,False,3.5
6587,Normal,No Rain,False,2.4
6588,Normal,Moderate Rain,True,1.4999999999999998
6589,Cold and Rainy,Heavy Rain,True,2.9000000000000004
6590,Cold and Rainy,Heavy Rain,True,5.7
6591,Cold and Rainy,Moderate Rain,True,2.6
6592,Normal,Moderate Rain,True,3.0999999999999996
6593,Normal,Moderate Rain,True,1.2
6594,Normal,Moderate Rain,True,1.7
6595,Normal,Light Rain,True,3.9
6596,Cold and Rainy,Moderate Rain,True,7.5
6597,Normal,Light Rain,True,1.7000000000000002
6598,Cold and Rainy,Heavy Rain,True,3.9999999999999996
6599,Cold and Rainy,Heavy Rain,True,5.2
6600,Cold and Rainy,Moderate Rain,True,2.0999999999999996
6601,Sunny,Light Rain,True,4.1000000000000005
6602,Windy,Heavy Rain,True,6.000000000000001
6603,Windy,Heavy Rain,True,5.499999999999999
6604,Cold and Rainy,Heavy Rain,True,6.4
6605,Normal,Moderate Rain,True,2.5
6606,Cold and Rainy,Heavy Rain,True,3.4
6607,Sunny,No Rain,False,3.3000000000000003
6608,Sunny,No Rain,False,5.4
6609,Cold and Rainy,Moderate Rain,True,1.8
6610,Sunny,No Rain,False,4.199999999999999
6611,Normal,No Rain,False,3.4
6612,Normal,Moderate Rain,True,4.8999999999999995
6613,Normal,Light Rain,True,6.2
6614,Cold and Rainy,Moderate Rain,True,2.8
6615,Sunny,Moderate Rain,True,9.2
6616,Cold and Rainy,Heavy Rain,True,13.4
6617,Cold and Rainy,Heavy Rain,True,3.9000000000000004
6618,Normal,Light Rain,True,3.4
6619,Cold and Rainy,Heavy Rain,True,9.6
6620,Cold and Rainy,Heavy Rain,True,12.3
6621,Sunny,Light Rain,True,2.2
6622,Normal,Moderate Rain,True,5.9
6623,Cold and Rainy,Heavy Rain,True,4.300000000000001
6624,Normal,Moderate Rain,True,4.4
6625,Normal,Light Rain,True,4.299999999999999
6626,Sunny,Light Rain,True,5.699999999999999
6627,Sunny,No Rain,False,6.8999999999999995
6628,Normal,Light Rain,True,4.8
6629,Normal,No Rain,False,5.0
6630,Sunny,No Rain,False,6.0
6631,Sunny,No Rain,False,5.9
6632,Normal,Light Rain,True,4.6000000000000005
6633,Sunny,Moderate Rain,True,5.1
6634,Sunny,Light Rain,True,4.6000000000000005
6635,Sunny,Moderate Rain,True,4.0
6636,Windy,Moderate Rain,True,1.2999999999999998
6637,Normal,Light Rain,True,1.4999999999999998
6638,Normal,Light Rain,True,3.8000000000000003
6639,Cold and Rainy,Moderate Rain,True,1.0
6640,Cold and Rainy,Heavy Rain,True,1.3
6641,Sunny,Moderate Rain,True,3.4
6642,Sunny,Light Rain,True,4.2
6643,Sunny,No Rain,False,7.800000000000001
6644,Cold and Rainy,Heavy Rain,True,4.2
6645,Normal,No Rain,False,2.4000000000000004
6646,Normal,No Rain,False,4.0
6647,Normal,Light Rain,True,6.8999999999999995
6648,Normal,Light Rain,True,7.199999999999999
6649,Cold and Rainy,Heavy Rain,True,2.9
6650,Windy,Moderate Rain,True,2.1999999999999997
6651,Sunny,Light Rain,True,4.7
6652,Sunny,Light Rain,True,3.8999999999999995
6653,Sunny,No Rain,False,4.6
6654,Sunny,No Rain,False,7.9
6655,Normal,Light Rain,True,8.0
6656,Normal,Moderate Rain,True,2.9
6657,Cold and Rainy,Heavy Rain,True,5.1000000000000005
6658,Sunny,No Rain,False,7.1000000000000005
6659,Sunny,No Rain,False,8.1
6660,Sunny,Light Rain,True,7.3
6661,Cold and Rainy,Moderate Rain,True,4.800000000000001
6662,Sunny,Light Rain,True,5.3
6663,Sunny,Light Rain,True,9.0
6664,Sunny,Light Rain,True,5.2
6665,Normal,Moderate Rain,True,3.0
6666,Sunny,Light Rain,True,4.4
6667,Cold and Rainy,Heavy Rain,True,2.5
6668,Cold and Rainy,Heavy Rain,True,5.0
6669,Cold and Rainy,Heavy Rain,True,4.0
6670,Sunny,Light Rain,True,11.6
6671,Windy,Moderate Rain,True,7.999999999999999
6672,Normal,Moderate Rain,True,3.3
6673,Normal,Light Rain,True,6.5
6674,Sunny,Light Rain,True,6.4
6675,Windy,Moderate Rain,True,1.5000000000000004
6676,Normal,No Rain,False,4.300000000000001
6677,Normal,Light Rain,True,3.4000000000000004
6678,Normal,Moderate Rain,True,3.8
6679,Sunny,Light Rain,True,4.699999999999999
6680,Sunny,Moderate Rain,True,7.699999999999999
6681,Windy,Moderate Rain,True,2.8000000000000007
6682,Windy,Heavy Rain,True,3.9000000000000004
6683,Normal,Heavy Rain,True,7.2
6684,Sunny,Light Rain,True,4.8999999999999995
6685,Sunny,Light Rain,True,7.8
6686,Sunny,Light Rain,True,11.3
6687,Sunny,Heavy Rain,True,5.6000000000000005
6688,Normal,Heavy Rain,True,3.999999999999999
6689,Normal,Moderate Rain,True,4.699999999999999
6690,Sunny,Heavy Rain,True,4.4
6691,Sunny,Light Rain,True,4.5
6692,Sunny,Light Rain,True,9.299999999999999
6693,Sunny,Light Rain,True,7.1000000000000005
6694,Sunny,Light Rain,True,6.8
6695,Sunny,No Rain,False,7.3
6696,Cold and Rainy,Heavy Rain,True,8.1
6697,Sunny,Heavy Rain,True,6.0
6698,Normal,Moderate Rain,True,5.3
6699,Normal,Light Rain,True,3.8
6700,Normal,No Rain,False,3.500000000000001
6701,Sunny,No Rain,False,9.0
6702,Sunny,No Rain,False,9.600000000000001
6703,Normal,Moderate Rain,True,5.2
6704,Windy,Heavy Rain,True,5.199999999999999
6705,Sunny,Moderate Rain,True,6.999999999999999
6706,Windy,Heavy Rain,True,7.0
6707,Sunny,Moderate Rain,True,10.3
6708,Sunny,Moderate Rain,True,8.7
6709,Sunny,No Rain,False,10.5
6710,Sunny,Light Rain,True,8.399999999999999
6711,Sunny,No Rain,False,8.200000000000001
6712,Sunny,No Rain,False,10.4
6713,Sunny,No Rain,False,10.100000000000001
6714,Sunny,No Rain,False,7.1
6715,Sunny,Light Rain,True,5.6
6716,Sunny,No Rain,False,9.2
6717,Sunny,No Rain,False,6.300000000000001
6718,Sunny,No Rain,False,10.4
6719,Sunny,No Rain,False,13.0
6720,Sunny,Light Rain,True,8.5
6721,Sunny,Light Rain,True,8.6
6722,Sunny,No Rain,False,11.700000000000001
6723,Sunny,Light Rain,True,11.1
6724,Sunny,No Rain,False,5.900000000000002
6725,Sunny,Moderate Rain,True,8.5
6726,Normal,Light Rain,True,5.600000000000001
6727,Sunny,Moderate Rain,True,6.900000000000002
6728,Sunny,Heavy Rain,True,5.900000000000002
6729,Normal,Heavy Rain,True,4.6
6730,Normal,Light Rain,True,5.799999999999999
6731,Sunny,No Rain,False,9.5
6732,Sunny,No Rain,False,12.000000000000002
6733,Sunny,No Rain,False,10.899999999999999
6734,Sunny,Moderate Rain,True,9.2
6735,Sunny,Heavy Rain,True,8.3
6736,Sunny,Moderate Rain,True,7.0
6737,Sunny,Light Rain,True,7.699999999999999
6738,Sunny,Moderate Rain,True,6.0
6739,Normal,Heavy Rain,True,7.7
6740,Sunny,Heavy Rain,True,4.9
6741,Normal,Moderate Rain,True,4.7
6742,Sunny,Heavy Rain,True,4.5
6743,Normal,Moderate Rain,True,8.299999999999999
6744,Sunny,Moderate Rain,True,4.1
6745,Sunny,Moderate Rain,True,5.1000000000000005
6746,Normal,Heavy Rain,True,6.0
6747,Sunny,Light Rain,True,8.2
6748,Sunny,No Rain,False,10.1
6749,Sunny,No Rain,False,6.9
6750,Sunny,No Rain,False,12.000000000000002
6751,Sunny,No Rain,False,10.999999999999998
6752,Sunny,No Rain,False,13.299999999999999
6753,Sunny,No Rain,False,12.599999999999998
6754,Sunny,No Rain,False,11.7
6755,Sunny,No Rain,False,9.700000000000001
6756,Sunny,No Rain,False,11.799999999999999
6757,Sunny,No Rain,False,12.7
6758,Sunny,No Rain,False,6.999999999999998
6759,Sunny,No Rain,False,11.399999999999999
6760,Sunny,No Rain,False,10.4
6761,Sunny,No Rain,False,8.299999999999999
6762,Sunny,No Rain,False,9.5
6763,Sunny,Light Rain,True,11.7
6764,Sunny,Light Rain,True,7.4
6765,Sunny,No Rain,False,7.300000000000001
6766,Normal,Light Rain,True,6.199999999999999
6767,Sunny,No Rain,False,7.5
6768,Sunny,Light Rain,True,8.099999999999998
6769,Sunny,Heavy Rain,True,6.500000000000002
6770,Sunny,Light Rain,True,8.500000000000002
6771,Normal,Light Rain,True,5.900000000000002
6772,Sunny,Moderate Rain,True,6.600000000000001
6773,Sunny,Moderate Rain,True,5.700000000000001
6774,Sunny,Light Rain,True,8.3
6775,Sunny,Light Rain,True,7.699999999999999
6776,Normal,Heavy Rain,True,5.1
6777,Sunny,Light Rain,True,4.999999999999998
6778,Normal,Light Rain,True,6.300000000000001
6779,Normal,Moderate Rain,True,4.4
6780,Sunny,Moderate Rain,True,6.0
6781,Sunny,Light Rain,True,9.400000000000002
6782,Sunny,No Rain,False,10.400000000000002
6783,Sunny,Light Rain,True,9.700000000000001
6784,Sunny,Heavy Rain,True,7.800000000000001
6785,Normal,Heavy Rain,True,6.0
6786,Normal,Heavy Rain,True,6.0
6787,Sunny,Moderate Rain,True,4.699999999999999
6788,Normal,Heavy Rain,True,3.1999999999999993
6789,Normal,Heavy Rain,True,5.199999999999999
6790,Sunny,Moderate Rain,True,7.300000000000001
6791,Sunny,Light Rain,True,6.899999999999999
6792,Normal,Light Rain,True,6.800000000000001
6793,Normal,Moderate Rain,True,3.700000000000001
6794,Normal,Moderate Rain,True,4.100000000000001
6795,Sunny,Moderate Rain,True,7.6000000000000005
6796,Sunny,Light Rain,True,7.4
6797,Sunny,Moderate Rain,True,5.700000000000001
6798,Sunny,Light Rain,True,7.3999999999999995
6799,Normal,Heavy Rain,True,5.600000000000001
6800,Sunny,Light Rain,True,4.800000000000001
6801,Normal,Moderate Rain,True,3.4000000000000004
6802,Sunny,Heavy Rain,True,3.900000000000002
6803,Sunny,Heavy Rain,True,5.0
6804,Windy,Moderate Rain,True,3.5
6805,Normal,Heavy Rain,True,3.0999999999999996
6806,Normal,Heavy Rain,True,6.9
6807,Normal,Moderate Rain,True,7.5
6808,Normal,Moderate Rain,True,4.5
6809,Sunny,Heavy Rain,True,6.299999999999999
6810,Sunny,Heavy Rain,True,4.799999999999999
6811,Sunny,Light Rain,True,3.5
6812,Sunny,No Rain,False,7.0
6813,Normal,Heavy Rain,True,3.5999999999999996
6814,Normal,Moderate Rain,True,5.0
6815,Normal,Light Rain,True,4.199999999999999
6816,Sunny,Light Rain,True,4.9
6817,Sunny,Light Rain,True,6.6
6818,Sunny,No Rain,False,9.9
6819,Normal,Moderate Rain,True,3.5999999999999996
6820,Normal,Heavy Rain,True,1.6999999999999993
6821,Normal,Moderate Rain,True,4.800000000000001
6822,Sunny,No Rain,False,6.4
6823,Sunny,Light Rain,True,8.7
6824,Sunny,Moderate Rain,True,6.0
6825,Sunny,Light Rain,True,7.999999999999999
6826,Normal,Light Rain,True,7.6000000000000005
6827,Sunny,Moderate Rain,True,4.6
6828,Normal,Heavy Rain,True,2.700000000000001
6829,Sunny,Heavy Rain,True,3.200000000000001
6830,Sunny,Light Rain,True,3.6999999999999993
6831,Normal,Moderate Rain,True,4.8
6832,Normal,Heavy Rain,True,5.299999999999999
6833,Normal,Moderate Rain,True,6.3
6834,Sunny,Heavy Rain,True,3.0999999999999996
6835,Windy,Heavy Rain,True,6.200000000000001
6836,Windy,Heavy Rain,True,4.0
6837,Windy,Heavy Rain,True,4.799999999999999
6838,Sunny,Moderate Rain,True,4.799999999999999
6839,Sunny,Moderate Rain,True,4.8
6840,Sunny,No Rain,False,5.9
6841,Sunny,Light Rain,True,7.000000000000001
6842,Sunny,No Rain,False,6.3
6843,Sunny,Moderate Rain,True,7.1
6844,Normal,Moderate Rain,True,6.6
6845,Sunny,Light Rain,True,7.8
6846,Sunny,No Rain,False,6.799999999999999
6847,Sunny,No Rain,False,4.7
6848,Normal,Light Rain,True,4.5
6849,Normal,Moderate Rain,True,6.2
6850,Sunny,Light Rain,True,5.0
6851,Normal,Light Rain,True,7.4
6852,Windy,Moderate Rain,True,5.000000000000001
6853,Sunny,Light Rain,True,4.7
6854,Sunny,No Rain,False,5.8999999999999995
6855,Windy,Heavy Rain,True,9.0
6856,Normal,Heavy Rain,True,1.0999999999999996
6857,Windy,Heavy Rain,True,1.1999999999999993
6858,Sunny,Light Rain,True,8.499999999999998
6859,Windy,Heavy Rain,True,5.5
6860,Windy,Heavy Rain,True,5.3999999999999995
6861,Windy,Heavy Rain,True,3.8000000000000007
6862,Normal,Light Rain,True,5.7
6863,Sunny,No Rain,False,7.800000000000001
6864,Normal,Moderate Rain,True,7.299999999999999
6865,Sunny,Light Rain,True,5.800000000000001
6866,Sunny,No Rain,False,7.9
6867,Normal,Light Rain,True,5.4
6868,Normal,Moderate Rain,True,4.299999999999999
6869,Normal,Light Rain,True,7.0
6870,Normal,No Rain,False,4.499999999999999
6871,Windy,No Rain,False,3.3000000000000007
6872,Windy,No Rain,False,1.3999999999999995
6873,Normal,Light Rain,True,3.4000000000000004
6874,Sunny,Light Rain,True,5.6000000000000005
6875,Sunny,No Rain,False,3.6
6876,Sunny,No Rain,False,5.0
6877,Sunny,Light Rain,True,5.800000000000001
6878,Sunny,No Rain,False,5.9
6879,Cold and Rainy,Heavy Rain,True,6.2
6880,Cold and Rainy,Heavy Rain,True,4.7
6881,Sunny,Light Rain,True,5.5
6882,Windy,Heavy Rain,True,5.3
6883,Sunny,Heavy Rain,True,2.000000000000001
6884,Normal,Moderate Rain,True,2.5999999999999996
6885,Normal,Light Rain,True,3.1000000000000005
6886,Normal,Heavy Rain,True,4.300000000000001
6887,Normal,Heavy Rain,True,3.0000000000000004
6888,Windy,Heavy Rain,True,2.3000000000000007
6889,Normal,Heavy Rain,True,2.8
6890,Normal,Moderate Rain,True,2.1000000000000005
6891,Normal,Heavy Rain,True,1.2999999999999998
6892,Normal,Moderate Rain,True,2.8000000000000007
6893,Windy,Heavy Rain,True,2.3000000000000007
6894,Normal,Moderate Rain,True,2.8000000000000007
6895,Normal,Moderate Rain,True,2.4000000000000004
6896,Sunny,No Rain,False,3.999999999999999
6897,Sunny,No Rain,False,4.0
6898,Normal,No Rain,False,2.4
6899,Sunny,Light Rain,True,1.1
6900,Cold and Rainy,Moderate Rain,True,3.1
6901,Normal,Light Rain,True,4.2
6902,Normal,Light Rain,True,1.9999999999999996
6903,Sunny,Light Rain,True,2.5
6904,Normal,Light Rain,True,1.4000000000000001
6905,Sunny,No Rain,False,2.1
6906,Cold and Rainy,Heavy Rain,True,2.3
6907,Windy,Heavy Rain,True,6.5
6908,Normal,Heavy Rain,True,5.5
6909,Normal,Moderate Rain,True,3.4999999999999996
6910,Normal,Moderate Rain,True,5.7
6911,Normal,Heavy Rain,True,3.9
6912,Sunny,Light Rain,True,7.6
6913,Normal,No Rain,False,4.8
6914,Cold and Rainy,Moderate Rain,True,4.3
6915,Normal,Moderate Rain,True,8.9
6916,Cold and Rainy,Heavy Rain,True,5.8
6917,Cold and Rainy,Heavy Rain,True,3.0
6918,Sunny,No Rain,False,2.7
6919,Normal,No Rain,False,3.1
6920,Normal,Light Rain,True,2.7
6921,Normal,Light Rain,True,4.2
6922,Normal,No Rain,False,2.6
6923,Sunny,No Rain,False,1.6
6924,Cold and Rainy,Heavy Rain,True,2.3
6925,Cold and Rainy,Heavy Rain,True,3.0999999999999996
6926,Normal,Moderate Rain,True,3.7
6927,Windy,Heavy Rain,True,2.8
6928,Cold and Rainy,Heavy Rain,True,2.1000000000000005
6929,Cold and Rainy,Moderate Rain,True,1.5999999999999996
6930,Normal,Light Rain,True,2.3000000000000003
6931,Normal,Moderate Rain,True,2.8000000000000003
6932,Normal,Light Rain,True,4.5
6933,Sunny,No Rain,False,4.800000000000001
6934,Normal,Light Rain,True,8.6
6935,Normal,Light Rain,True,1.2000000000000002
6936,Normal,No Rain,False,1.5
6937,Normal,Light Rain,True,3.4000000000000004
6938,Windy,Heavy Rain,True,5.4
6939,Normal,Light Rain,True,4.699999999999999
6940,Normal,Light Rain,True,1.5
6941,Sunny,Light Rain,True,10.7
6942,Sunny,No Rain,False,4.5
6943,Normal,No Rain,False,4.5
6944,Normal,No Rain,False,4.1
6945,Normal,No Rain,False,3.9
6946,Normal,Light Rain,True,3.7
6947,Windy,Moderate Rain,True,3.8000000000000007
6948,Sunny,No Rain,False,3.6999999999999997
6949,Sunny,No Rain,False,3.5
6950,Normal,Light Rain,True,5.3
6951,Normal,No Rain,False,2.2
6952,Windy,Light Rain,True,2.5999999999999996
6953,Windy,Light Rain,True,4.1
6954,Normal,Light Rain,True,2.3
6955,Normal,Light Rain,True,1.7000000000000002
6956,Cold and Rainy,Moderate Rain,True,5.7
6957,Sunny,Light Rain,True,3.4
6958,Normal,Light Rain,True,3.7
6959,Normal,Light Rain,True,2.8
6960,Normal,Light Rain,True,4.6
6961,Cold and Rainy,Heavy Rain,True,5.6
6962,Normal,Moderate Rain,True,4.9
6963,Sunny,Light Rain,True,3.6
6964,Normal,Light Rain,True,3.2
6965,Normal,Moderate Rain,True,5.9
6966,Normal,Heavy Rain,True,5.0
6967,Sunny,No Rain,False,4.1
6968,Sunny,Light Rain,True,4.6000000000000005
6969,Normal,Moderate Rain,True,5.8999999999999995
6970,Normal,Light Rain,True,7.7
6971,Sunny,No Rain,False,5.1
6972,Sunny,No Rain,False,4.1
6973,Sunny,Light Rain,True,8.700000000000001
6974,Cold and Rainy,Moderate Rain,True,12.7
6975,Cold and Rainy,Heavy Rain,True,6.5
6976,Cold and Rainy,Heavy Rain,True,8.9
6977,Normal,Moderate Rain,True,5.300000000000001
6978,Normal,Moderate Rain,True,3.1999999999999997
6979,Cold and Rainy,Heavy Rain,True,5.4
6980,Cold and Rainy,Heavy Rain,True,4.300000000000001
6981,Sunny,Light Rain,True,2.9
6982,Sunny,No Rain,False,5.2
6983,Normal,Moderate Rain,True,5.3
6984,Normal,Moderate Rain,True,1.0
6985,Normal,Light Rain,True,3.1
6986,Sunny,Light Rain,True,6.6000000000000005
6987,Windy,Moderate Rain,True,1.8000000000000007
6988,Windy,Moderate Rain,True,2.5999999999999996
6989,Cold and Rainy,Heavy Rain,True,1.2999999999999998
6990,Cold and Rainy,Heavy Rain,True,1.9000000000000004
6991,Normal,Heavy Rain,True,2.3000000000000007
6992,Normal,Light Rain,True,2.0999999999999996
6993,Sunny,Light Rain,True,6.3999999999999995
6994,Sunny,Light Rain,True,5.2
6995,Sunny,No Rain,False,6.5
6996,Sunny,No Rain,False,10.0
6997,Sunny,No Rain,False,10.6
6998,Sunny,No Rain,False,9.0
6999,Normal,Light Rain,True,3.6
7000,Normal,Light Rain,True,3.9
7001,Windy,Heavy Rain,True,3.5
7002,Cold and Rainy,Heavy Rain,True,5.0
7003,Cold and Rainy,Moderate Rain,True,4.2
7004,Cold and Rainy,Heavy Rain,True,3.6
7005,Cold and Rainy,Heavy Rain,True,5.6
7006,Normal,Light Rain,True,4.2
7007,Cold and Rainy,Heavy Rain,True,7.5
7008,Cold and Rainy,Moderate Rain,True,3.0999999999999996
7009,Cold and Rainy,Heavy Rain,True,2.3
7010,Cold and Rainy,Moderate Rain,True,4.7
7011,Cold and Rainy,Heavy Rain,True,4.699999999999999
7012,Cold and Rainy,Moderate Rain,True,3.3000000000000003
7013,Cold and Rainy,Heavy Rain,True,2.4
7014,Cold and Rainy,Moderate Rain,True,3.5999999999999996
7015,Cold and Rainy,Heavy Rain,True,7.2
7016,Sunny,Light Rain,True,5.5
7017,Normal,Light Rain,True,5.8
7018,Normal,Light Rain,True,3.6
7019,Normal,Moderate Rain,True,2.6999999999999993
7020,Normal,Light Rain,True,4.0
7021,Windy,Heavy Rain,True,4.9
7022,Normal,Light Rain,True,4.8999999999999995
7023,Windy,Light Rain,True,4.4
7024,Sunny,No Rain,False,6.5
7025,Normal,Light Rain,True,4.9
7026,Normal,Light Rain,True,5.199999999999999
7027,Sunny,No Rain,False,5.700000000000001
7028,Sunny,No Rain,False,5.199999999999999
7029,Sunny,Light Rain,True,5.9
7030,Normal,No Rain,False,5.1
7031,Normal,Moderate Rain,True,4.4
7032,Cold and Rainy,Moderate Rain,True,4.8999999999999995
7033,Cold and Rainy,Heavy Rain,True,4.2
7034,Sunny,Moderate Rain,True,5.300000000000001
7035,Sunny,Light Rain,True,7.5
7036,Normal,Light Rain,True,5.6
7037,Normal,Light Rain,True,3.3
7038,Sunny,No Rain,False,6.0
7039,Sunny,No Rain,False,5.6
7040,Sunny,No Rain,False,8.0
7041,Sunny,No Rain,False,8.9
7042,Sunny,No Rain,False,8.4
7043,Sunny,No Rain,False,7.0
7044,Normal,No Rain,False,6.1000000000000005
7045,Sunny,No Rain,False,8.200000000000001
7046,Normal,Light Rain,True,6.6000000000000005
7047,Sunny,Light Rain,True,10.4
7048,Sunny,No Rain,False,9.9
7049,Sunny,No Rain,False,11.9
7050,Sunny,No Rain,False,9.6
7051,Sunny,No Rain,False,8.200000000000001
7052,Sunny,No Rain,False,12.2
7053,Sunny,No Rain,False,9.100000000000001
7054,Sunny,Light Rain,True,9.1
7055,Sunny,Heavy Rain,True,4.8
7056,Normal,Heavy Rain,True,5.700000000000001
7057,Sunny,Moderate Rain,True,6.2
7058,Normal,Light Rain,True,5.500000000000001
7059,Sunny,No Rain,False,7.5
7060,Sunny,Light Rain,True,8.5
7061,Normal,Moderate Rain,True,4.1000000000000005
7062,Sunny,Moderate Rain,True,7.9
7063,Normal,Light Rain,True,4.8
7064,Sunny,No Rain,False,7.7
7065,Sunny,No Rain,False,6.7
7066,Normal,Light Rain,True,3.4000000000000004
7067,Normal,Moderate Rain,True,6.0
7068,Normal,Moderate Rain,True,4.1
7069,Normal,Light Rain,True,5.3
7070,Sunny,Light Rain,True,9.4
7071,Sunny,Light Rain,True,9.4
7072,Sunny,No Rain,False,9.899999999999999
7073,Sunny,No Rain,False,12.0
7074,Sunny,No Rain,False,7.4
7075,Sunny,No Rain,False,10.0
7076,Sunny,No Rain,False,8.5
7077,Sunny,Light Rain,True,9.7
7078,Normal,Heavy Rain,True,2.8000000000000007
7079,Normal,Light Rain,True,4.5
7080,Sunny,Light Rain,True,6.699999999999999
7081,Sunny,Light Rain,True,7.6
7082,Sunny,No Rain,False,9.200000000000001
7083,Sunny,No Rain,False,10.7
7084,Sunny,No Rain,False,7.999999999999999
7085,Normal,Moderate Rain,True,7.6000000000000005
7086,Sunny,Moderate Rain,True,4.8999999999999995
7087,Sunny,Moderate Rain,True,4.3999999999999995
7088,Sunny,Light Rain,True,6.3
7089,Normal,Heavy Rain,True,8.1
7090,Normal,Heavy Rain,True,5.6
7091,Normal,Heavy Rain,True,4.0
7092,Normal,Moderate Rain,True,5.4
7093,Windy,Heavy Rain,True,3.3000000000000007
7094,Normal,Moderate Rain,True,3.1999999999999993
7095,Normal,Heavy Rain,True,5.500000000000001
7096,Sunny,Heavy Rain,True,4.4
7097,Sunny,Light Rain,True,5.800000000000001
7098,Sunny,Moderate Rain,True,10.3
7099,Normal,Moderate Rain,True,3.0999999999999996
7100,Sunny,Moderate Rain,True,5.0
7101,Sunny,Light Rain,True,9.2
7102,Sunny,No Rain,False,5.199999999999999
7103,Sunny,Moderate Rain,True,4.499999999999999
7104,Normal,Heavy Rain,True,2.9000000000000004
7105,Sunny,Light Rain,True,6.1000000000000005
7106,Sunny,Light Rain,True,6.0
7107,Sunny,Heavy Rain,True,5.799999999999999
7108,Sunny,Heavy Rain,True,4.0
7109,Sunny,Light Rain,True,6.6
7110,Sunny,Moderate Rain,True,8.600000000000001
7111,Sunny,Moderate Rain,True,5.0
7112,Sunny,Light Rain,True,6.6
7113,Sunny,No Rain,False,10.200000000000001
7114,Sunny,Light Rain,True,7.699999999999999
7115,Normal,Heavy Rain,True,4.799999999999999
7116,Sunny,No Rain,False,5.199999999999999
7117,Sunny,No Rain,False,10.599999999999998
7118,Sunny,No Rain,False,13.2
7119,Sunny,No Rain,False,10.6
7120,Sunny,Heavy Rain,True,7.0
7121,Sunny,Heavy Rain,True,5.1
7122,Sunny,Moderate Rain,True,4.800000000000001
7123,Sunny,Light Rain,True,5.299999999999999
7124,Sunny,Light Rain,True,9.399999999999999
7125,Sunny,Light Rain,True,6.299999999999999
7126,Normal,Light Rain,True,5.299999999999999
7127,Sunny,Light Rain,True,6.6
7128,Sunny,Light Rain,True,7.6
7129,Normal,Light Rain,True,6.8999999999999995
7130,Normal,Heavy Rain,True,5.900000000000002
7131,Sunny,Moderate Rain,True,4.800000000000001
7132,Sunny,Moderate Rain,True,5.800000000000001
7133,Sunny,Light Rain,True,6.100000000000001
7134,Sunny,Light Rain,True,5.600000000000001
7135,Sunny,Light Rain,True,6.300000000000001
7136,Sunny,Light Rain,True,8.700000000000001
7137,Sunny,Light Rain,True,8.1
7138,Normal,Heavy Rain,True,2.5
7139,Sunny,Heavy Rain,True,5.399999999999999
7140,Sunny,Heavy Rain,True,5.299999999999999
7141,Sunny,Heavy Rain,True,6.100000000000001
7142,Sunny,Heavy Rain,True,6.5
7143,Windy,Heavy Rain,True,4.0
7144,Sunny,Light Rain,True,6.500000000000002
7145,Sunny,Heavy Rain,True,4.300000000000001
7146,Sunny,Heavy Rain,True,12.0
7147,Sunny,Moderate Rain,True,4.300000000000001
7148,Normal,Heavy Rain,True,2.5
7149,Sunny,Moderate Rain,True,6.600000000000001
7150,Normal,Light Rain,True,4.700000000000001
7151,Sunny,Light Rain,True,9.2
7152,Sunny,Light Rain,True,3.8000000000000007
7153,Sunny,Heavy Rain,True,6.100000000000001
7154,Sunny,Light Rain,True,7.0
7155,Sunny,Light Rain,True,7.1
7156,Sunny,Heavy Rain,True,5.0
7157,Sunny,Moderate Rain,True,3.0999999999999996
7158,Normal,Heavy Rain,True,2.5999999999999996
7159,Sunny,Moderate Rain,True,5.4
7160,Sunny,Light Rain,True,5.6
7161,Normal,Heavy Rain,True,5.899999999999999
7162,Normal,Heavy Rain,True,4.699999999999999
7163,Normal,Heavy Rain,True,3.0999999999999996
7164,Sunny,Moderate Rain,True,4.699999999999999
7165,Sunny,Light Rain,True,6.0
7166,Normal,Moderate Rain,True,6.8999999999999995
7167,Sunny,Light Rain,True,4.199999999999999
7168,Windy,Heavy Rain,True,4.800000000000001
7169,Sunny,Heavy Rain,True,2.9000000000000004
7170,Sunny,Heavy Rain,True,4.1
7171,Sunny,Moderate Rain,True,4.200000000000001
7172,Sunny,Heavy Rain,True,5.399999999999999
7173,Sunny,Heavy Rain,True,4.300000000000001
7174,Normal,Heavy Rain,True,4.5
7175,Normal,Moderate Rain,True,2.8999999999999986
7176,Sunny,No Rain,False,7.4
7177,Sunny,No Rain,False,11.0
7178,Sunny,No Rain,False,5.199999999999999
7179,Sunny,Light Rain,True,6.100000000000001
7180,Sunny,Moderate Rain,True,4.700000000000001
7181,Normal,Moderate Rain,True,5.5
