surr_key_date_weather,Date,Year,Month,Day,Season
6540,26-11-2017,2017,11,26,Autumn
6541,27-11-2017,2017,11,27,Autumn
6542,28-11-2017,2017,11,28,Autumn
6543,29-11-2017,2017,11,29,Autumn
6544,30-11-2017,2017,11,30,Autumn
6545,01-12-2017,2017,12,1,Winter
6546,02-12-2017,2017,12,2,Winter
6547,03-12-2017,2017,12,3,Spring
6548,04-12-2017,2017,12,4,Spring
6549,05-12-2017,2017,12,5,Spring
6550,06-12-2017,2017,12,6,Summer
6551,07-12-2017,2017,12,7,Summer
6552,08-12-2017,2017,12,8,Summer
6553,09-12-2017,2017,12,9,Autumn
6554,10-12-2017,2017,12,10,Autumn
6555,11-12-2017,2017,12,11,Autumn
6556,12-12-2017,2017,12,12,Winter
6557,13-12-2017,2017,12,13,Winter
6558,14-12-2017,2017,12,14,Winter
6559,15-12-2017,2017,12,15,Winter
6560,16-12-2017,2017,12,16,Winter
6561,17-12-2017,2017,12,17,Winter
6562,18-12-2017,2017,12,18,Winter
6563,19-12-2017,2017,12,19,Winter
6564,20-12-2017,2017,12,20,Winter
6565,21-12-2017,2017,12,21,Winter
6566,22-12-2017,2017,12,22,Winter
6567,23-12-2017,2017,12,23,Winter
6568,24-12-2017,2017,12,24,Winter
6569,25-12-2017,2017,12,25,Winter
6570,26-12-2017,2017,12,26,Winter
6571,27-12-2017,2017,12,27,Winter
6572,28-12-2017,2017,12,28,Winter
6573,29-12-2017,2017,12,29,Winter
6574,30-12-2017,2017,12,30,Winter
6575,31-12-2017,2017,12,31,Winter
6576,01-01-2018,2018,1,1,Winter
6577,02-01-2018,2018,1,2,Winter
6578,03-01-2018,2018,1,3,Spring
6579,04-01-2018,2018,1,4,Spring
6580,05-01-2018,2018,1,5,Spring
6581,06-01-2018,2018,1,6,Summer
6582,07-01-2018,2018,1,7,Summer
6583,08-01-2018,2018,1,8,Summer
6584,09-01-2018,2018,1,9,Autumn
6585,10-01-2018,2018,1,10,Autumn
6586,11-01-2018,2018,1,11,Autumn
6587,12-01-2018,2018,1,12,Winter
6588,13-01-2018,2018,1,13,Winter
6589,14-01-2018,2018,1,14,Winter
6590,15-01-2018,2018,1,15,Winter
6591,16-01-2018,2018,1,16,Winter
6592,17-01-2018,2018,1,17,Winter
6593,18-01-2018,2018,1,18,Winter
6594,19-01-2018,2018,1,19,Winter
6595,20-01-2018,2018,1,20,Winter
6596,21-01-2018,2018,1,21,Winter
6597,22-01-2018,2018,1,22,Winter
6598,23-01-2018,2018,1,23,Winter
6599,24-01-2018,2018,1,24,Winter
6600,25-01-2018,2018,1,25,Winter
6601,26-01-2018,2018,1,26,Winter
6602,27-01-2018,2018,1,27,Winter
6603,28-01-2018,2018,1,28,Winter
6604,29-01-2018,2018,1,29,Winter
6605,30-01-2018,2018,1,30,Winter
6606,31-01-2018,2018,1,31,Winter
6607,01-02-2018,2018,2,1,Winter
6608,02-02-2018,2018,2,2,Winter
6609,03-02-2018,2018,2,3,Spring
6610,04-02-2018,2018,2,4,Spring
6611,05-02-2018,2018,2,5,Spring
6612,06-02-2018,2018,2,6,Summer
6613,07-02-2018,2018,2,7,Summer
6614,08-02-2018,2018,2,8,Summer
6615,09-02-2018,2018,2,9,Autumn
6616,10-02-2018,2018,2,10,Autumn
6617,11-02-2018,2018,2,11,Autumn
6618,12-02-2018,2018,2,12,Winter
6619,13-02-2018,2018,2,13,Winter
6620,14-02-2018,2018,2,14,Winter
6621,15-02-2018,2018,2,15,Winter
6622,16-02-2018,2018,2,16,Winter
6623,17-02-2018,2018,2,17,Winter
6624,18-02-2018,2018,2,18,Winter
6625,19-02-2018,2018,2,19,Winter
6626,20-02-2018,2018,2,20,Winter
6627,21-02-2018,2018,2,21,Winter
6628,22-02-2018,2018,2,22,Winter
6629,23-02-2018,2018,2,23,Winter
6630,24-02-2018,2018,2,24,Winter
6631,25-02-2018,2018,2,25,Winter
6632,26-02-2018,2018,2,26,Winter
6633,27-02-2018,2018,2,27,Winter
6634,28-02-2018,2018,2,28,Winter
6635,01-03-2018,2018,3,1,Winter
6636,02-03-2018,2018,3,2,Winter
6637,03-03-2018,2018,3,3,Spring
6638,04-03-2018,2018,3,4,Spring
6639,05-03-2018,2018,3,5,Spring
6640,06-03-2018,2018,3,6,Summer
6641,07-03-2018,2018,3,7,Summer
6642,08-03-2018,2018,3,8,Summer
6643,09-03-2018,2018,3,9,Autumn
6644,10-03-2018,2018,3,10,Autumn
6645,11-03-2018,2018,3,11,Autumn
6646,12-03-2018,2018,3,12,Winter
6647,13-03-2018,2018,3,13,Spring
6648,14-03-2018,2018,3,14,Spring
6649,15-03-2018,2018,3,15,Spring
6650,16-03-2018,2018,3,16,Spring
6651,17-03-2018,2018,3,17,Spring
6652,18-03-2018,2018,3,18,Spring
6653,19-03-2018,2018,3,19,Spring
6654,20-03-2018,2018,3,20,Spring
6655,21-03-2018,2018,3,21,Spring
6656,22-03-2018,2018,3,22,Spring
6657,23-03-2018,2018,3,23,Spring
6658,24-03-2018,2018,3,24,Spring
6659,25-03-2018,2018,3,25,Spring
6660,26-03-2018,2018,3,26,Spring
6661,27-03-2018,2018,3,27,Spring
6662,28-03-2018,2018,3,28,Spring
6663,29-03-2018,2018,3,29,Spring
6664,30-03-2018,2018,3,30,Spring
6665,31-03-2018,2018,3,31,Spring
6666,01-04-2018,2018,4,1,Winter
6667,02-04-2018,2018,4,2,Winter
6668,03-04-2018,2018,4,3,Spring
6669,04-04-2018,2018,4,4,Spring
6670,05-04-2018,2018,4,5,Spring
6671,06-04-2018,2018,4,6,Summer
6672,07-04-2018,2018,4,7,Summer
6673,08-04-2018,2018,4,8,Summer
6674,09-04-2018,2018,4,9,Autumn
6675,10-04-2018,2018,4,10,Autumn
6676,11-04-2018,2018,4,11,Autumn
6677,12-04-2018,2018,4,12,Winter
6678,13-04-2018,2018,4,13,Spring
6679,14-04-2018,2018,4,14,Spring
6680,15-04-2018,2018,4,15,Spring
6681,16-04-2018,2018,4,16,Spring
6682,17-04-2018,2018,4,17,Spring
6683,18-04-2018,2018,4,18,Spring
6684,19-04-2018,2018,4,19,Spring
6685,20-04-2018,2018,4,20,Spring
6686,21-04-2018,2018,4,21,Spring
6687,22-04-2018,2018,4,22,Spring
6688,23-04-2018,2018,4,23,Spring
6689,24-04-2018,2018,4,24,Spring
6690,25-04-2018,2018,4,25,Spring
6691,26-04-2018,2018,4,26,Spring
6692,27-04-2018,2018,4,27,Spring
6693,28-04-2018,2018,4,28,Spring
6694,29-04-2018,2018,4,29,Spring
6695,30-04-2018,2018,4,30,Spring
6696,01-05-2018,2018,5,1,Winter
6697,02-05-2018,2018,5,2,Winter
6698,03-05-2018,2018,5,3,Spring
6699,04-05-2018,2018,5,4,Spring
6700,05-05-2018,2018,5,5,Spring
6701,06-05-2018,2018,5,6,Summer
6702,07-05-2018,2018,5,7,Summer
6703,08-05-2018,2018,5,8,Summer
6704,09-05-2018,2018,5,9,Autumn
6705,10-05-2018,2018,5,10,Autumn
6706,11-05-2018,2018,5,11,Autumn
6707,12-05-2018,2018,5,12,Winter
6708,13-05-2018,2018,5,13,Spring
6709,14-05-2018,2018,5,14,Spring
6710,15-05-2018,2018,5,15,Spring
6711,16-05-2018,2018,5,16,Spring
6712,17-05-2018,2018,5,17,Spring
6713,18-05-2018,2018,5,18,Spring
6714,19-05-2018,2018,5,19,Spring
6715,20-05-2018,2018,5,20,Spring
6716,21-05-2018,2018,5,21,Spring
6717,22-05-2018,2018,5,22,Spring
6718,23-05-2018,2018,5,23,Spring
6719,24-05-2018,2018,5,24,Spring
6720,25-05-2018,2018,5,25,Spring
6721,26-05-2018,2018,5,26,Spring
6722,27-05-2018,2018,5,27,Spring
6723,28-05-2018,2018,5,28,Spring
6724,29-05-2018,2018,5,29,Spring
6725,30-05-2018,2018,5,30,Spring
6726,31-05-2018,2018,5,31,Spring
6727,01-06-2018,2018,6,1,Winter
6728,02-06-2018,2018,6,2,Winter
6729,03-06-2018,2018,6,3,Spring
6730,04-06-2018,2018,6,4,Spring
6731,05-06-2018,2018,6,5,Spring
6732,06-06-2018,2018,6,6,Summer
6733,07-06-2018,2018,6,7,Summer
6734,08-06-2018,2018,6,8,Summer
6735,09-06-2018,2018,6,9,Autumn
6736,10-06-2018,2018,6,10,Autumn
6737,11-06-2018,2018,6,11,Autumn
6738,12-06-2018,2018,6,12,Winter
6739,13-06-2018,2018,6,13,Summer
6740,14-06-2018,2018,6,14,Summer
6741,15-06-2018,2018,6,15,Summer
6742,16-06-2018,2018,6,16,Summer
6743,17-06-2018,2018,6,17,Summer
6744,18-06-2018,2018,6,18,Summer
6745,19-06-2018,2018,6,19,Summer
6746,20-06-2018,2018,6,20,Summer
6747,21-06-2018,2018,6,21,Summer
6748,22-06-2018,2018,6,22,Summer
6749,23-06-2018,2018,6,23,Summer
6750,24-06-2018,2018,6,24,Summer
6751,25-06-2018,2018,6,25,Summer
6752,26-06-2018,2018,6,26,Summer
6753,27-06-2018,2018,6,27,Summer
6754,28-06-2018,2018,6,28,Summer
6755,29-06-2018,2018,6,29,Summer
6756,30-06-2018,2018,6,30,Summer
6757,01-07-2018,2018,7,1,Winter
6758,02-07-2018,2018,7,2,Winter
6759,03-07-2018,2018,7,3,Spring
6760,04-07-2018,2018,7,4,Spring
6761,05-07-2018,2018,7,5,Spring
6762,06-07-2018,2018,7,6,Summer
6763,07-07-2018,2018,7,7,Summer
6764,08-07-2018,2018,7,8,Summer
6765,09-07-2018,2018,7,9,Autumn
6766,10-07-2018,2018,7,10,Autumn
6767,11-07-2018,2018,7,11,Autumn
6768,12-07-2018,2018,7,12,Winter
6769,13-07-2018,2018,7,13,Summer
6770,14-07-2018,2018,7,14,Summer
6771,15-07-2018,2018,7,15,Summer
6772,16-07-2018,2018,7,16,Summer
6773,17-07-2018,2018,7,17,Summer
6774,18-07-2018,2018,7,18,Summer
6775,19-07-2018,2018,7,19,Summer
6776,20-07-2018,2018,7,20,Summer
6777,21-07-2018,2018,7,21,Summer
6778,22-07-2018,2018,7,22,Summer
6779,23-07-2018,2018,7,23,Summer
6780,24-07-2018,2018,7,24,Summer
6781,25-07-2018,2018,7,25,Summer
6782,26-07-2018,2018,7,26,Summer
6783,27-07-2018,2018,7,27,Summer
6784,28-07-2018,2018,7,28,Summer
6785,29-07-2018,2018,7,29,Summer
6786,30-07-2018,2018,7,30,Summer
6787,31-07-2018,2018,7,31,Summer
6788,01-08-2018,2018,8,1,Winter
6789,02-08-2018,2018,8,2,Winter
6790,03-08-2018,2018,8,3,Spring
6791,04-08-2018,2018,8,4,Spring
6792,05-08-2018,2018,8,5,Spring
6793,06-08-2018,2018,8,6,Summer
6794,07-08-2018,2018,8,7,Summer
6795,08-08-2018,2018,8,8,Summer
6796,09-08-2018,2018,8,9,Autumn
6797,10-08-2018,2018,8,10,Autumn
6798,11-08-2018,2018,8,11,Autumn
6799,12-08-2018,2018,8,12,Winter
6800,13-08-2018,2018,8,13,Summer
6801,14-08-2018,2018,8,14,Summer
6802,15-08-2018,2018,8,15,Summer
6803,16-08-2018,2018,8,16,Summer
6804,17-08-2018,2018,8,17,Summer
6805,18-08-2018,2018,8,18,Summer
6806,19-08-2018,2018,8,19,Summer
6807,20-08-2018,2018,8,20,Summer
6808,21-08-2018,2018,8,21,Summer
6809,22-08-2018,2018,8,22,Summer
6810,23-08-2018,2018,8,23,Summer
6811,24-08-2018,2018,8,24,Summer
6812,25-08-2018,2018,8,25,Summer
6813,26-08-2018,2018,8,26,Summer
6814,27-08-2018,2018,8,27,Summer
6815,28-08-2018,2018,8,28,Summer
6816,29-08-2018,2018,8,29,Summer
6817,30-08-2018,2018,8,30,Summer
6818,31-08-2018,2018,8,31,Summer
6819,01-09-2018,2018,9,1,Winter
6820,02-09-2018,2018,9,2,Winter
6821,03-09-2018,2018,9,3,Spring
6822,04-09-2018,2018,9,4,Spring
6823,05-09-2018,2018,9,5,Spring
6824,06-09-2018,2018,9,6,Summer
6825,07-09-2018,2018,9,7,Summer
6826,08-09-2018,2018,9,8,Summer
6827,09-09-2018,2018,9,9,Autumn
6828,10-09-2018,2018,9,10,Autumn
6829,11-09-2018,2018,9,11,Autumn
6830,12-09-2018,2018,9,12,Winter
6831,13-09-2018,2018,9,13,Autumn
6832,14-09-2018,2018,9,14,Autumn
6833,15-09-2018,2018,9,15,Autumn
6834,16-09-2018,2018,9,16,Autumn
6835,17-09-2018,2018,9,17,Autumn
6836,18-09-2018,2018,9,18,Autumn
6837,19-09-2018,2018,9,19,Autumn
6838,20-09-2018,2018,9,20,Autumn
6839,21-09-2018,2018,9,21,Autumn
6840,22-09-2018,2018,9,22,Autumn
6841,23-09-2018,2018,9,23,Autumn
6842,24-09-2018,2018,9,24,Autumn
6843,25-09-2018,2018,9,25,Autumn
6844,26-09-2018,2018,9,26,Autumn
6845,27-09-2018,2018,9,27,Autumn
6846,28-09-2018,2018,9,28,Autumn
6847,29-09-2018,2018,9,29,Autumn
6848,30-09-2018,2018,9,30,Autumn
6849,01-10-2018,2018,10,1,Winter
6850,02-10-2018,2018,10,2,Winter
6851,03-10-2018,2018,10,3,Spring
6852,04-10-2018,2018,10,4,Spring
6853,05-10-2018,2018,10,5,Spring
6854,06-10-2018,2018,10,6,Summer
6855,07-10-2018,2018,10,7,Summer
6856,08-10-2018,2018,10,8,Summer
6857,09-10-2018,2018,10,9,Autumn
6858,10-10-2018,2018,10,10,Autumn
6859,11-10-2018,2018,10,11,Autumn
6860,12-10-2018,2018,10,12,Winter
6861,13-10-2018,2018,10,13,Autumn
6862,14-10-2018,2018,10,14,Autumn
6863,15-10-2018,2018,10,15,Autumn
6864,16-10-2018,2018,10,16,Autumn
6865,17-10-2018,2018,10,17,Autumn
6866,18-10-2018,2018,10,18,Autumn
6867,19-10-2018,2018,10,19,Autumn
6868,20-10-2018,2018,10,20,Autumn
6869,21-10-2018,2018,10,21,Autumn
6870,22-10-2018,2018,10,22,Autumn
6871,23-10-2018,2018,10,23,Autumn
6872,24-10-2018,2018,10,24,Autumn
6873,25-10-2018,2018,10,25,Autumn
6874,26-10-2018,2018,10,26,Autumn
6875,27-10-2018,2018,10,27,Autumn
6876,28-10-2018,2018,10,28,Autumn
6877,29-10-2018,2018,10,29,Autumn
6878,30-10-2018,2018,10,30,Autumn
6879,31-10-2018,2018,10,31,Autumn
6880,01-11-2018,2018,11,1,Winter
6881,02-11-2018,2018,11,2,Winter
6882,03-11-2018,2018,11,3,Spring
6883,04-11-2018,2018,11,4,Spring
6884,05-11-2018,2018,11,5,Spring
6885,06-11-2018,2018,11,6,Summer
6886,07-11-2018,2018,11,7,Summer
6887,08-11-2018,2018,11,8,Summer
6888,09-11-2018,2018,11,9,Autumn
6889,10-11-2018,2018,11,10,Autumn
6890,11-11-2018,2018,11,11,Autumn
6891,12-11-2018,2018,11,12,Winter
6892,13-11-2018,2018,11,13,Autumn
6893,14-11-2018,2018,11,14,Autumn
6894,15-11-2018,2018,11,15,Autumn
6895,16-11-2018,2018,11,16,Autumn
6896,17-11-2018,2018,11,17,Autumn
6897,18-11-2018,2018,11,18,Autumn
6898,19-11-2018,2018,11,19,Autumn
6899,20-11-2018,2018,11,20,Autumn
6900,21-11-2018,2018,11,21,Autumn
6901,22-11-2018,2018,11,22,Autumn
6902,23-11-2018,2018,11,23,Autumn
6903,24-11-2018,2018,11,24,Autumn
6904,25-11-2018,2018,11,25,Autumn
6905,26-11-2018,2018,11,26,Autumn
6906,27-11-2018,2018,11,27,Autumn
6907,28-11-2018,2018,11,28,Autumn
6908,29-11-2018,2018,11,29,Autumn
6909,30-11-2018,2018,11,30,Autumn
6910,01-12-2018,2018,12,1,Winter
6911,02-12-2018,2018,12,2,Winter
6912,03-12-2018,2018,12,3,Spring
6913,04-12-2018,2018,12,4,Spring
6914,05-12-2018,2018,12,5,Spring
6915,06-12-2018,2018,12,6,Summer
6916,07-12-2018,2018,12,7,Summer
6917,08-12-2018,2018,12,8,Summer
6918,09-12-2018,2018,12,9,Autumn
6919,10-12-2018,2018,12,10,Autumn
6920,11-12-2018,2018,12,11,Autumn
6921,12-12-2018,2018,12,12,Winter
6922,13-12-2018,2018,12,13,Winter
6923,14-12-2018,2018,12,14,Winter
6924,15-12-2018,2018,12,15,Winter
6925,16-12-2018,2018,12,16,Winter
6926,17-12-2018,2018,12,17,Winter
6927,18-12-2018,2018,12,18,Winter
6928,19-12-2018,2018,12,19,Winter
6929,20-12-2018,2018,12,20,Winter
6930,21-12-2018,2018,12,21,Winter
6931,22-12-2018,2018,12,22,Winter
6932,23-12-2018,2018,12,23,Winter
6933,24-12-2018,2018,12,24,Winter
6934,25-12-2018,2018,12,25,Winter
6935,26-12-2018,2018,12,26,Winter
6936,27-12-2018,2018,12,27,Winter
6937,28-12-2018,2018,12,28,Winter
6938,29-12-2018,2018,12,29,Winter
6939,30-12-2018,2018,12,30,Winter
6940,31-12-2018,2018,12,31,Winter
6941,01-01-2019,2019,1,1,Winter
6942,02-01-2019,2019,1,2,Winter
6943,03-01-2019,2019,1,3,Spring
6944,04-01-2019,2019,1,4,Spring
6945,05-01-2019,2019,1,5,Spring
6946,06-01-2019,2019,1,6,Summer
6947,07-01-2019,2019,1,7,Summer
6948,08-01-2019,2019,1,8,Summer
6949,09-01-2019,2019,1,9,Autumn
6950,10-01-2019,2019,1,10,Autumn
6951,11-01-2019,2019,1,11,Autumn
6952,12-01-2019,2019,1,12,Winter
6953,13-01-2019,2019,1,13,Winter
6954,14-01-2019,2019,1,14,Winter
6955,15-01-2019,2019,1,15,Winter
6956,16-01-2019,2019,1,16,Winter
6957,17-01-2019,2019,1,17,Winter
6958,18-01-2019,2019,1,18,Winter
6959,19-01-2019,2019,1,19,Winter
6960,20-01-2019,2019,1,20,Winter
6961,21-01-2019,2019,1,21,Winter
6962,22-01-2019,2019,1,22,Winter
6963,23-01-2019,2019,1,23,Winter
6964,24-01-2019,2019,1,24,Winter
6965,25-01-2019,2019,1,25,Winter
6966,26-01-2019,2019,1,26,Winter
6967,27-01-2019,2019,1,27,Winter
6968,28-01-2019,2019,1,28,Winter
6969,29-01-2019,2019,1,29,Winter
6970,30-01-2019,2019,1,30,Winter
6971,31-01-2019,2019,1,31,Winter
6972,01-02-2019,2019,2,1,Winter
6973,02-02-2019,2019,2,2,Winter
6974,03-02-2019,2019,2,3,Spring
6975,04-02-2019,2019,2,4,Spring
6976,05-02-2019,2019,2,5,Spring
6977,06-02-2019,2019,2,6,Summer
6978,07-02-2019,2019,2,7,Summer
6979,08-02-2019,2019,2,8,Summer
6980,09-02-2019,2019,2,9,Autumn
6981,10-02-2019,2019,2,10,Autumn
6982,11-02-2019,2019,2,11,Autumn
6983,12-02-2019,2019,2,12,Winter
6984,13-02-2019,2019,2,13,Winter
6985,14-02-2019,2019,2,14,Winter
6986,15-02-2019,2019,2,15,Winter
6987,16-02-2019,2019,2,16,Winter
6988,17-02-2019,2019,2,17,Winter
6989,18-02-2019,2019,2,18,Winter
6990,19-02-2019,2019,2,19,Winter
6991,20-02-2019,2019,2,20,Winter
6992,21-02-2019,2019,2,21,Winter
6993,22-02-2019,2019,2,22,Winter
6994,23-02-2019,2019,2,23,Winter
6995,24-02-2019,2019,2,24,Winter
6996,25-02-2019,2019,2,25,Winter
6997,26-02-2019,2019,2,26,Winter
6998,27-02-2019,2019,2,27,Winter
6999,28-02-2019,2019,2,28,Winter
7000,01-03-2019,2019,3,1,Winter
7001,02-03-2019,2019,3,2,Winter
7002,03-03-2019,2019,3,3,Spring
7003,04-03-2019,2019,3,4,Spring
7004,05-03-2019,2019,3,5,Spring
7005,06-03-2019,2019,3,6,Summer
7006,07-03-2019,2019,3,7,Summer
7007,08-03-2019,2019,3,8,Summer
7008,09-03-2019,2019,3,9,Autumn
7009,10-03-2019,2019,3,10,Autumn
7010,11-03-2019,2019,3,11,Autumn
7011,12-03-2019,2019,3,12,Winter
7012,13-03-2019,2019,3,13,Spring
7013,14-03-2019,2019,3,14,Spring
7014,15-03-2019,2019,3,15,Spring
7015,16-03-2019,2019,3,16,Spring
7016,17-03-2019,2019,3,17,Spring
7017,18-03-2019,2019,3,18,Spring
7018,19-03-2019,2019,3,19,Spring
7019,20-03-2019,2019,3,20,Spring
7020,21-03-2019,2019,3,21,Spring
7021,22-03-2019,2019,3,22,Spring
7022,23-03-2019,2019,3,23,Spring
7023,24-03-2019,2019,3,24,Spring
7024,25-03-2019,2019,3,25,Spring
7025,26-03-2019,2019,3,26,Spring
7026,27-03-2019,2019,3,27,Spring
7027,28-03-2019,2019,3,28,Spring
7028,29-03-2019,2019,3,29,Spring
7029,30-03-2019,2019,3,30,Spring
7030,31-03-2019,2019,3,31,Spring
7031,01-04-2019,2019,4,1,Winter
7032,02-04-2019,2019,4,2,Winter
7033,03-04-2019,2019,4,3,Spring
7034,04-04-2019,2019,4,4,Spring
7035,05-04-2019,2019,4,5,Spring
7036,06-04-2019,2019,4,6,Summer
7037,07-04-2019,2019,4,7,Summer
7038,08-04-2019,2019,4,8,Summer
7039,09-04-2019,2019,4,9,Autumn
7040,10-04-2019,2019,4,10,Autumn
7041,11-04-2019,2019,4,11,Autumn
7042,12-04-2019,2019,4,12,Winter
7043,13-04-2019,2019,4,13,Spring
7044,14-04-2019,2019,4,14,Spring
7045,15-04-2019,2019,4,15,Spring
7046,16-04-2019,2019,4,16,Spring
7047,17-04-2019,2019,4,17,Spring
7048,18-04-2019,2019,4,18,Spring
7049,19-04-2019,2019,4,19,Spring
7050,20-04-2019,2019,4,20,Spring
7051,21-04-2019,2019,4,21,Spring
7052,22-04-2019,2019,4,22,Spring
7053,23-04-2019,2019,4,23,Spring
7054,24-04-2019,2019,4,24,Spring
7055,25-04-2019,2019,4,25,Spring
7056,26-04-2019,2019,4,26,Spring
7057,27-04-2019,2019,4,27,Spring
7058,28-04-2019,2019,4,28,Spring
7059,29-04-2019,2019,4,29,Spring
7060,30-04-2019,2019,4,30,Spring
7061,01-05-2019,2019,5,1,Winter
7062,02-05-2019,2019,5,2,Winter
7063,03-05-2019,2019,5,3,Spring
7064,04-05-2019,2019,5,4,Spring
7065,05-05-2019,2019,5,5,Spring
7066,06-05-2019,2019,5,6,Summer
7067,07-05-2019,2019,5,7,Summer
7068,08-05-2019,2019,5,8,Summer
7069,09-05-2019,2019,5,9,Autumn
7070,10-05-2019,2019,5,10,Autumn
7071,11-05-2019,2019,5,11,Autumn
7072,12-05-2019,2019,5,12,Winter
7073,13-05-2019,2019,5,13,Spring
7074,14-05-2019,2019,5,14,Spring
7075,15-05-2019,2019,5,15,Spring
7076,16-05-2019,2019,5,16,Spring
7077,17-05-2019,2019,5,17,Spring
7078,18-05-2019,2019,5,18,Spring
7079,19-05-2019,2019,5,19,Spring
7080,20-05-2019,2019,5,20,Spring
7081,21-05-2019,2019,5,21,Spring
7082,22-05-2019,2019,5,22,Spring
7083,23-05-2019,2019,5,23,Spring
7084,24-05-2019,2019,5,24,Spring
7085,25-05-2019,2019,5,25,Spring
7086,26-05-2019,2019,5,26,Spring
7087,27-05-2019,2019,5,27,Spring
7088,28-05-2019,2019,5,28,Spring
7089,29-05-2019,2019,5,29,Spring
7090,30-05-2019,2019,5,30,Spring
7091,31-05-2019,2019,5,31,Spring
7092,01-06-2019,2019,6,1,Winter
7093,02-06-2019,2019,6,2,Winter
7094,03-06-2019,2019,6,3,Spring
7095,04-06-2019,2019,6,4,Spring
7096,05-06-2019,2019,6,5,Spring
7097,06-06-2019,2019,6,6,Summer
7098,07-06-2019,2019,6,7,Summer
7099,08-06-2019,2019,6,8,Summer
7100,09-06-2019,2019,6,9,Autumn
7101,10-06-2019,2019,6,10,Autumn
7102,11-06-2019,2019,6,11,Autumn
7103,12-06-2019,2019,6,12,Winter
7104,13-06-2019,2019,6,13,Summer
7105,14-06-2019,2019,6,14,Summer
7106,15-06-2019,2019,6,15,Summer
7107,16-06-2019,2019,6,16,Summer
7108,17-06-2019,2019,6,17,Summer
7109,18-06-2019,2019,6,18,Summer
7110,19-06-2019,2019,6,19,Summer
7111,20-06-2019,2019,6,20,Summer
7112,21-06-2019,2019,6,21,Summer
7113,22-06-2019,2019,6,22,Summer
7114,23-06-2019,2019,6,23,Summer
7115,24-06-2019,2019,6,24,Summer
7116,25-06-2019,2019,6,25,Summer
7117,26-06-2019,2019,6,26,Summer
7118,27-06-2019,2019,6,27,Summer
7119,28-06-2019,2019,6,28,Summer
7120,29-06-2019,2019,6,29,Summer
7121,30-06-2019,2019,6,30,Summer
7122,01-07-2019,2019,7,1,Winter
7123,02-07-2019,2019,7,2,Winter
7124,03-07-2019,2019,7,3,Spring
7125,04-07-2019,2019,7,4,Spring
7126,05-07-2019,2019,7,5,Spring
7127,06-07-2019,2019,7,6,Summer
7128,07-07-2019,2019,7,7,Summer
7129,08-07-2019,2019,7,8,Summer
7130,09-07-2019,2019,7,9,Autumn
7131,10-07-2019,2019,7,10,Autumn
7132,11-07-2019,2019,7,11,Autumn
7133,12-07-2019,2019,7,12,Winter
7134,13-07-2019,2019,7,13,Summer
7135,14-07-2019,2019,7,14,Summer
7136,15-07-2019,2019,7,15,Summer
7137,16-07-2019,2019,7,16,Summer
7138,17-07-2019,2019,7,17,Summer
7139,18-07-2019,2019,7,18,Summer
7140,19-07-2019,2019,7,19,Summer
7141,20-07-2019,2019,7,20,Summer
7142,21-07-2019,2019,7,21,Summer
7143,22-07-2019,2019,7,22,Summer
7144,23-07-2019,2019,7,23,Summer
7145,24-07-2019,2019,7,24,Summer
7146,25-07-2019,2019,7,25,Summer
7147,26-07-2019,2019,7,26,Summer
7148,27-07-2019,2019,7,27,Summer
7149,28-07-2019,2019,7,28,Summer
7150,29-07-2019,2019,7,29,Summer
7151,30-07-2019,2019,7,30,Summer
7152,31-07-2019,2019,7,31,Summer
7153,01-08-2019,2019,8,1,Winter
7154,02-08-2019,2019,8,2,Winter
7155,03-08-2019,2019,8,3,Spring
7156,04-08-2019,2019,8,4,Spring
7157,05-08-2019,2019,8,5,Spring
7158,06-08-2019,2019,8,6,Summer
7159,07-08-2019,2019,8,7,Summer
7160,08-08-2019,2019,8,8,Summer
7161,09-08-2019,2019,8,9,Autumn
7162,10-08-2019,2019,8,10,Autumn
7163,11-08-2019,2019,8,11,Autumn
7164,12-08-2019,2019,8,12,Winter
7165,13-08-2019,2019,8,13,Summer
7166,14-08-2019,2019,8,14,Summer
7167,15-08-2019,2019,8,15,Summer
7168,16-08-2019,2019,8,16,Summer
7169,17-08-2019,2019,8,17,Summer
7170,18-08-2019,2019,8,18,Summer
7171,19-08-2019,2019,8,19,Summer
7172,20-08-2019,2019,8,20,Summer
7173,21-08-2019,2019,8,21,Summer
7174,22-08-2019,2019,8,22,Summer
7175,23-08-2019,2019,8,23,Summer
7176,24-08-2019,2019,8,24,Summer
7177,25-08-2019,2019,8,25,Summer
7178,26-08-2019,2019,8,26,Summer
7179,27-08-2019,2019,8,27,Summer
7180,28-08-2019,2019,8,28,Summer
7181,29-08-2019,2019,8,29,Summer
7182,30-08-2019,2019,8,30,Summer
7183,31-08-2019,2019,8,31,Summer
7184,01-09-2019,2019,9,1,Winter
7185,02-09-2019,2019,9,2,Winter
7186,03-09-2019,2019,9,3,Spring
7187,04-09-2019,2019,9,4,Spring
7188,05-09-2019,2019,9,5,Spring
7189,06-09-2019,2019,9,6,Summer
7190,07-09-2019,2019,9,7,Summer
7191,08-09-2019,2019,9,8,Summer
7192,09-09-2019,2019,9,9,Autumn
7193,10-09-2019,2019,9,10,Autumn
7194,11-09-2019,2019,9,11,Autumn
7195,12-09-2019,2019,9,12,Winter
7196,13-09-2019,2019,9,13,Autumn
7197,14-09-2019,2019,9,14,Autumn
7198,15-09-2019,2019,9,15,Autumn
